date,area,average_price,code,houses_sold,no_of_crimes,borough_flag,year
2006-01-04,tower hamlets,234134,E09000030,373,2366,1,2006
2006-01-05,tower hamlets,237665,E09000030,454,2636,1,2006
2006-01-06,tower hamlets,241094,E09000030,566,2438,1,2006
2006-01-07,tower hamlets,240493,E09000030,491,2472,1,2006
2006-01-08,tower hamlets,245297,E09000030,509,2520,1,2006
2006-01-09,tower hamlets,250210,E09000030,427,2621,1,2006
2006-01-10,tower hamlets,253170,E09000030,445,2702,1,2006
2006-01-11,tower hamlets,256274,E09000030,480,2545,1,2006
2006-01-12,tower hamlets,260377,E09000030,436,2156,1,2006
2007-01-01,tower hamlets,264492,E09000030,379,2628,1,2007
2007-01-02,tower hamlets,265522,E09000030,365,2084,1,2007
2007-01-03,tower hamlets,268086,E09000030,486,2795,1,2007
2007-01-04,tower hamlets,274223,E09000030,432,2375,1,2007
2007-01-05,tower hamlets,283556,E09000030,468,2665,1,2007
2007-01-06,tower hamlets,288890,E09000030,490,2597,1,2007
2007-01-07,tower hamlets,295109,E09000030,531,2718,1,2007
2007-01-08,tower hamlets,300411,E09000030,456,2439,1,2007
2007-01-09,tower hamlets,300846,E09000030,503,2395,1,2007
2007-01-10,tower hamlets,302913,E09000030,450,2559,1,2007
2007-01-11,tower hamlets,298863,E09000030,461,2358,1,2007
2007-01-12,tower hamlets,303163,E09000030,384,2138,1,2007
2008-01-01,tower hamlets,300654,E09000030,272,2333,1,2008
2008-01-02,tower hamlets,308824,E09000030,248,2234,1,2008
2008-01-03,tower hamlets,316156,E09000030,276,2397,1,2008
2008-01-04,tower hamlets,321009,E09000030,215,2481,1,2008
2008-01-05,tower hamlets,320239,E09000030,262,2443,1,2008
2008-01-06,tower hamlets,307659,E09000030,275,2263,1,2008
2008-01-07,tower hamlets,301441,E09000030,199,2474,1,2008
2008-01-08,tower hamlets,295522,E09000030,253,2254,1,2008
2008-01-09,tower hamlets,291280,E09000030,149,2213,1,2008
2008-01-10,tower hamlets,288911,E09000030,144,2245,1,2008
2008-01-11,tower hamlets,268338,E09000030,106,2039,1,2008
2008-01-12,tower hamlets,255993,E09000030,130,1646,1,2008
